CalonMahasiswaID	NamaLengkap	TempatLahir	NIK	Email	JenisKelamin	Alamat
30521	Marsudi Lailasari	Malang	563230740034764	prasetyaelvin@example.org	Laki-laki	Kota Madiun, Jawa Timur
30522	Laras Gunarto	Lubuklinggau	565629570094323	napitupuluzizi@example.net	Laki-laki	Kota Semarang, Jawa Tengah
30523	Kacung Widiastuti	Sorong	550173138243859	mustofaika@example.net	Perempuan	Kota Bogor, Jawa Barat
30524	Icha Mayasari	Kendari	542809751729357	naradi28@example.net	Laki-laki	Kota Tegal, Jawa Tengah
30525	Dian Kurniawan	Tanjungbalai	540895476957639	bnugroho@example.net	Laki-laki	Kota Medan, Sumatera Utara
30526	Zulaikha Hastuti	Pekanbaru	595336683937582	gunartopranawa@example.net	Laki-laki	Kota Bogor, Jawa Barat
30527	Anggabaya Situmorang	Pagaralam	533673234769158	ulya13@example.com	Perempuan	Kabupaten Indramayu, Jawa Barat
30528	Satya Kuswandari	Probolinggo	555517000912936	ksuwarno@example.com	Laki-laki	Kabupaten Cirebon, Jawa Barat
30529	Nadine Hardiansyah	Pematangsiantar	578627271353274	safitriemil@example.org	Perempuan	Kota Denpasar, Bali
30530	Hesti Januar	Bandar Lampung	540723047773572	kjanuar@example.com	Laki-laki	Kota Madiun, Jawa Timur
30531	Hartaka Wahyudin	Gorontalo	504994515695034	dabukkeelvina@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
30532	Mulyanto Dabukke	Langsa	550253260641180	wirdapangestu@example.net	Laki-laki	Kota Bogor, Jawa Barat
30533	Janet Wijayanti	Pekalongan	582547925245355	maryatilanjar@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
30534	Jane Saptono	Binjai	571236145734167	firgantoroyosef@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
30535	Timbul Pradipta	Balikpapan	511400861668499	cindy00@example.net	Perempuan	Kabupaten Indramayu, Jawa Barat
30536	Tami Salahudin	Purwokerto	544167099439386	suyainah@example.org	Laki-laki	Kabupaten Cirebon, Jawa Barat
30537	Harjo Iswahyudi	Solok	546039231754112	usyi76@example.net	Laki-laki	Kabupaten Tangerang, Banten
30538	Danang Permadi	Tasikmalaya	545349496965420	hanipratama@example.org	Perempuan	Kabupaten Jembrana, Bali
30539	Ika Kusumo	Surakarta	567162400867350	lazuardirahmat@example.net	Perempuan	Kabupaten Pati, Jawa Tengah
30540	Samiah Habibi	Banjar	512958711594070	ardiantoenteng@example.com	Laki-laki	Kabupaten Jembrana, Bali
30541	Jayeng Uwais	Tanjungbalai	596827446934909	prayogaandriani@example.com	Perempuan	Kota Depok, Jawa Barat
30542	Tirtayasa Suryatmi	Pekalongan	583656848831175	pradiptaluwar@example.org	Laki-laki	Kabupaten Badung, Bali
30543	Mumpuni Manullang	Bengkulu	579225904739525	cpalastri@example.com	Laki-laki	Kota Madiun, Jawa Timur
30544	Dodo Firmansyah	Ternate	578660160314494	saputraharjo@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
30545	Hasim Suartini	Gorontalo	513174407986499	padmasaripangestu@example.com	Perempuan	Kabupaten Badung, Bali
30546	Nabila Utama	Tanjungbalai	574726101292320	saadatpradipta@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
30547	Maya Halimah	Pekanbaru	530485571885003	dagelmaryadi@example.net	Laki-laki	Kabupaten Blitar, Jawa Timur
30548	Danang Habibi	Depok	507033271821806	kanda18@example.net	Laki-laki	Kota Bekasi, Jawa Barat
30549	Sutan Mustika Marpaung	Manado	538051829696377	warjikuswandari@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
30550	Icha Waluyo	Banda Aceh	539408264822411	prakosa30@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
30551	Michelle Lazuardi	Lubuklinggau	542179107170864	padmasaritasdik@example.org	Laki-laki	Kota Tegal, Jawa Tengah
30552	Ika Wastuti	Payakumbuh	503231862242117	winarnovinsen@example.net	Laki-laki	Kota Madiun, Jawa Timur
30553	Ghani Yuniar	Gorontalo	537727364142513	zwacana@example.net	Laki-laki	Kota Surabaya, Jawa Timur
30554	Panji Maryadi	Denpasar	500978568094336	cakrajiyatamba@example.org	Perempuan	Kota Mojokerto, Jawa Timur
30555	Okta Riyanti	Makassar	575973056848177	wardayanapitupulu@example.com	Laki-laki	Kota Tegal, Jawa Tengah
30556	OSISwan Marpaung	Lhokseumawe	551359958164431	widiastutimursinin@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
30557	Eman Nainggolan	Batam	535236945963032	mustofateddy@example.com	Laki-laki	Kabupaten Indramayu, Jawa Barat
30558	KUnggul Najmudin	Kediri	545991379122087	oskar34@example.com	Laki-laki	Kota Surabaya, Jawa Timur
30559	Ikin Natsir	Makassar	508619908284464	tarihoranpadmi@example.com	Perempuan	Kota Mojokerto, Jawa Timur
30560	Zalindra Narpati	Cilegon	574238038985756	zpangestu@example.com	Laki-laki	Kabupaten Tangerang, Banten
30561	Ilsa Wibowo	Denpasar	539495909805867	danujahalimah@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
30562	Mala Budiyanto	Blitar	560363343727507	maya28@example.com	Perempuan	Kota Madiun, Jawa Timur
30563	Fitriani Hutasoit	Bima	577618415849009	jabalpratama@example.org	Laki-laki	Kabupaten Tangerang, Banten
30564	Karja Hasanah	Mataram	554466951831180	raihanmandala@example.net	Perempuan	Kabupaten Badung, Bali
30565	Rini Maryati	Pematangsiantar	559782195205894	sitorusdipa@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
30566	Tasdik Pranowo	Denpasar	573342876826000	idapermadi@example.net	Perempuan	Kota Tegal, Jawa Tengah
30567	Tugiman Suryatmi	Tangerang	513180287491740	daliman51@example.com	Laki-laki	Kota Surabaya, Jawa Timur
30568	Hendri Oktaviani	Madiun	554519559543114	onurdiyanti@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
30569	Baktiadi RaOSISh	Cirebon	539636007095426	entengpurnawati@example.net	Laki-laki	Kota Bekasi, Jawa Barat
30570	Atmaja Sinaga	Sabang	543061757103622	muhammadfirgantoro@example.com	Perempuan	Kabupaten Indramayu, Jawa Barat
30571	Oliva Yulianti	Palopo	508343170084045	belinda42@example.com	Perempuan	Kabupaten Tabanan, Bali
30572	Yani Rajasa	Banjar	575479805045991	dongoranfathonah@example.org	Laki-laki	Kabupaten Tangerang, Banten
30573	Warji Waskita	Probolinggo	554788549132531	rrajasa@example.net	Laki-laki	Kota Medan, Sumatera Utara
30574	Jaya Marpaung	Kota Administrasi Jakarta Utara	584262487266429	pancahakim@example.org	Laki-laki	Kota Surabaya, Jawa Timur
30575	Kartika Halim	Manado	590506375258177	budimannurul@example.org	Laki-laki	Kabupaten Blitar, Jawa Timur
30576	Adinata Hariyah	Padang Sidempuan	522712563830765	swibisono@example.com	Laki-laki	Kabupaten Badung, Bali
30577	Irma Tampubolon	Sibolga	568079368307166	kasirangunawan@example.net	Perempuan	Kabupaten Bangli, Bali
30578	Calista Mahendra	Kota Administrasi Jakarta Pusat	526831654624288	mandasarisyahrini@example.com	Laki-laki	Kabupaten Badung, Bali
30579	Surya Hutagalung	Medan	587216571045528	ikin27@example.net	Laki-laki	Kota Denpasar, Bali
30580	Daryani Lazuardi	Padangpanjang	563065062308672	gandewa86@example.com	Laki-laki	Kabupaten Blitar, Jawa Timur
30581	Lantar Sihotang	Tarakan	533938952987922	onipratama@example.org	Perempuan	Kabupaten Tabanan, Bali
30582	dGaluh Padmasari	Sibolga	543599319660406	malikapradipta@example.org	Perempuan	Kota Bekasi, Jawa Barat
30583	Humaira Waluyo	Meulaboh	512621623394926	qkurniawan@example.com	Laki-laki	Kota Depok, Jawa Barat
30584	Usman Prasetyo	Bitung	545461112345577	dimaz86@example.com	Laki-laki	Kabupaten Pasuruan, Jawa Timur
30585	Prasetyo Putra	Banjarmasin	585561944321772	adedongoran@example.com	Laki-laki	Kabupaten Badung, Bali
30586	Shania Wibisono	Binjai	546904920760651	halimamahendra@example.com	Perempuan	Kabupaten Badung, Bali
30587	Dirja Saragih	Sorong	581299108615947	saputramaida@example.com	Perempuan	Kabupaten Badung, Bali
30588	DSalman Suryatmi	Subulussalam	554921422160909	rpertiwi@example.org	Perempuan	Kabupaten Blitar, Jawa Timur
30589	Nilam Padmasari	Serang	550905512689670	halimahkamila@example.org	Perempuan	Kota Tasikmalaya, Jawa Barat
30590	Farah Melani	Pariaman	527908037085940	faridabakijan@example.org	Laki-laki	Kota Tegal, Jawa Tengah
30591	Jumari Rahayu	Pariaman	583431684988760	lpradana@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
30592	Novi Pradipta	Surabaya	559613958073876	tampubolonnadine@example.net	Laki-laki	Kabupaten Indramayu, Jawa Barat
30593	Hasim Handayani	Bitung	559247478707902	harsana58@example.com	Laki-laki	Kota Tegal, Jawa Tengah
30594	Mahmud Putra	Probolinggo	569992336765655	karja84@example.org	Perempuan	Kabupaten Badung, Bali
30595	Legawa Samosir	Pasuruan	558697178418054	latuponoraden@example.net	Laki-laki	Kabupaten Bangli, Bali
30596	Siti Winarsih	Palopo	542602516958698	zalindra44@example.org	Perempuan	Kabupaten Tangerang, Banten
30597	Dipa Kurniawan	Singkawang	569779705369315	jumadiputra@example.net	Laki-laki	Kota Medan, Sumatera Utara
30598	Edward Wasita	Kotamobagu	510213876643073	danggriawan@example.com	Perempuan	Kota Bekasi, Jawa Barat
30599	Budi Jailani	Bima	583585419785975	ddamanik@example.org	Perempuan	Kota Bogor, Jawa Barat
30600	Martana Santoso	Langsa	558154595859925	dwijaya@example.net	Perempuan	Kabupaten Tangerang, Banten
30601	Restu Saputra	Jambi	522937933769293	lazuardidarman@example.com	Perempuan	Kabupaten Badung, Bali
30602	Calista Hariyah	Tebingtinggi	502383158363395	ihsan63@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
30603	Oni Halim	Tangerang Selatan	503341384281201	suryonodimaz@example.net	Laki-laki	Kota Denpasar, Bali
30604	Najwa Mulyani	Prabumulih	575256206876938	prakasahartana@example.com	Perempuan	Kabupaten Tangerang, Banten
30605	Zulaikha Purnawati	Pagaralam	564761874843170	endahnuraini@example.com	Perempuan	Kota Surakarta, Jawa Tengah
30606	Asirwada Kusmawati	Cirebon	555470210890987	waluyovanesa@example.net	Perempuan	Kota Surakarta, Jawa Tengah
30607	Irfan Mansur	Tasikmalaya	560353092033944	wahyudinrosman@example.com	Perempuan	Kota Malang, Jawa Timur
30608	Ibun Waluyo	Semarang	598269329473123	gilangsihombing@example.org	Perempuan	Kabupaten Badung, Bali
30609	Hamima Mayasari	Depok	541078750891073	padmasarihari@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
30610	Kamidin Safitri	Bengkulu	523219780247558	bahuwarnabudiyanto@example.org	Perempuan	Kota Tegal, Jawa Tengah
30611	Natalia Prasasta	Bitung	589638872285429	ulaksmiwati@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
30612	Kayla Prasasta	Pontianak	540881227838767	eluhnainggolan@example.org	Perempuan	Kota Madiun, Jawa Timur
30613	Puti Vivi Uyainah	Balikpapan	503700703908955	dabukkedinda@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
30614	Maimunah Wijaya	Cilegon	578541355733828	aisyahrajasa@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
30615	Rusman Nashiruddin	Palopo	556917557018993	najwa26@example.com	Perempuan	Kabupaten Cirebon, Jawa Barat
30616	Agnes Prasetyo	Bitung	590140313513261	hwinarno@example.org	Laki-laki	Kota Malang, Jawa Timur
30617	Garda Kusumo	Bandar Lampung	569252730787382	thamrinharto@example.org	Laki-laki	Kabupaten Tangerang, Banten
30618	Estiono Saragih	Bau-Bau	503110909014490	mariadi34@example.net	Perempuan	Kota Tegal, Jawa Tengah
30619	Ciaobella Mahendra	Bima	569626750561296	permadikasiyah@example.com	Perempuan	Kabupaten Bangli, Bali
30620	Cahya Pradana	Parepare	520529738862582	lpurwanti@example.org	Perempuan	Kota Tegal, Jawa Tengah
30621	Atma Halimah	Salatiga	500564832804559	mahendraaditya@example.org	Perempuan	Kota Surabaya, Jawa Timur
30622	Kamidin Iswahyudi	Palopo	580118226247379	phutagalung@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
30623	Nilam Tarihoran	Balikpapan	524359643160308	ugunawan@example.com	Perempuan	Kabupaten Pati, Jawa Tengah
30624	Yessi Nasyidah	Tegal	537510067030844	nasyidahnova@example.net	Laki-laki	Kabupaten Blitar, Jawa Timur
30625	Karja Yulianti	Jambi	562196442277433	aryanirika@example.com	Perempuan	Kabupaten Tabanan, Bali
30626	Cager Haryanto	Padang	517559804090320	farah10@example.com	Perempuan	Kota Malang, Jawa Timur
30627	Rangga Sihombing	Tasikmalaya	507408910959189	gada61@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
30628	Najam Kusumo	Payakumbuh	522439697021191	xsihombing@example.net	Laki-laki	Kabupaten Jembrana, Bali
30629	Uchita Ramadan	Kota Administrasi Jakarta Pusat	523653526611542	umar18@example.com	Perempuan	Kota Medan, Sumatera Utara
30630	Baktiono Saragih	Kediri	543006414560587	jessicahidayanto@example.net	Perempuan	Kabupaten Cirebon, Jawa Barat
30631	Lukita Purnawati	Ternate	583909220593383	windayuniar@example.com	Laki-laki	Kota Depok, Jawa Barat
30632	Kani Safitri	Binjai	593388019627728	jumadi76@example.com	Laki-laki	Kota Tegal, Jawa Tengah
30633	Banara Rajasa	Jambi	557770923941036	racheltamba@example.com	Laki-laki	Kota Denpasar, Bali
30634	Cahya Halimah	Gorontalo	583824638085255	zmayasari@example.org	Laki-laki	Kabupaten Purwakarta, Jawa Barat
30635	KErik Susanti	Tasikmalaya	575133922453195	haryantomaras@example.com	Perempuan	Kabupaten Pati, Jawa Tengah
30636	Intan Fujiati	Bengkulu	573232260595786	maryadiwahyu@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
30637	Edison Budiyanto	Bengkulu	588188737050362	andrianitaswir@example.net	Perempuan	Kabupaten Indramayu, Jawa Barat
30638	Jamal RaOSISh	Bengkulu	598349214774806	ksaputra@example.com	Perempuan	Kota Semarang, Jawa Tengah
30639	Patricia Nuraini	Padangpanjang	503423467367452	jpalastri@example.net	Perempuan	Kabupaten Tabanan, Bali
30640	Yunita Tarihoran	Jambi	525739319056558	prasetyolasmanto@example.org	Laki-laki	Kabupaten Tabanan, Bali
30641	Ifa Sihombing	Surabaya	507308037290980	usamosir@example.org	Perempuan	Kota Malang, Jawa Timur
30642	Puspa Latupono	Palangkaraya	515437606985273	bajraginanggraini@example.net	Laki-laki	Kota Denpasar, Bali
30643	Nugraha Kuswandari	Ambon	589664660501351	legawa07@example.com	Perempuan	Kabupaten Jembrana, Bali
30644	Virman Wasita	Padang	549910755745831	gildasihotang@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
30645	Rusman Wasita	Lubuklinggau	506218737243064	adhiarja25@example.net	Laki-laki	Kota Bekasi, Jawa Barat
30646	Yani Waskita	Kotamobagu	579012543830778	gangsar86@example.net	Perempuan	Kabupaten Bangli, Bali
30647	Kurnia Pertiwi	Meulaboh	563118156703789	jaisutama@example.net	Laki-laki	Kota Semarang, Jawa Tengah
30648	Prayitna Setiawan	Kupang	508197320574453	septimandasari@example.org	Laki-laki	Kota Bekasi, Jawa Barat
30649	dMurti Prabowo	Probolinggo	509313473160410	awijaya@example.org	Perempuan	Kota Depok, Jawa Barat
30650	Darimin Lailasari	Palangkaraya	569043032274184	putami@example.net	Laki-laki	Kota Semarang, Jawa Tengah
30651	Legawa Suartini	Balikpapan	599616484314222	pranowoimam@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
30652	Lintang Sinaga	Jayapura	544041958110722	martana63@example.net	Perempuan	Kota Bogor, Jawa Barat
30653	Ella Palastri	Tebingtinggi	565619451036146	yuliantinalar@example.com	Laki-laki	Kota Surabaya, Jawa Timur
30654	Karya Nashiruddin	Banjarmasin	589008448406171	emin66@example.com	Perempuan	Kota Mojokerto, Jawa Timur
30655	Simon Andriani	Bima	595298883873999	rwaskita@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
30656	Yahya Yulianti	Cimahi	502232309912315	afarida@example.net	Perempuan	Kota Surakarta, Jawa Tengah
30657	Vanya Siregar	Solok	536250183248438	marbunpuput@example.org	Perempuan	Kota Tegal, Jawa Tengah
30658	Salman Suryatmi	Tarakan	547721322761234	lanangprayoga@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
30659	Ghaliyati Hasanah	Samarinda	543433499826994	nardi59@example.com	Laki-laki	Kabupaten Indramayu, Jawa Barat
30660	Azalea Fujiati	Pagaralam	543695636192079	akarsanamansur@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
30661	KDarimin Pangestu	Tangerang	593318785777155	tsaputra@example.com	Laki-laki	Kabupaten Tabanan, Bali
30662	Mulyono Laksita	Subulussalam	530674899531988	kuswoyokiandra@example.org	Perempuan	Kota Bogor, Jawa Barat
30663	Warsita Tamba	Tanjungbalai	503112521486023	jinawi60@example.com	Perempuan	Kota Tegal, Jawa Tengah
30664	Unggul Mansur	Malang	535315137084479	puwais@example.org	Perempuan	Kabupaten Indramayu, Jawa Barat
30665	Tugiman Suryono	Sawahlunto	559546389581290	jarwanurdiyanti@example.net	Laki-laki	Kota Bekasi, Jawa Barat
30666	Genta Narpati	Manado	552229318185798	irma15@example.com	Perempuan	Kota Bekasi, Jawa Barat
30667	Eli Riyanti	Pariaman	500717225722712	qagustina@example.com	Laki-laki	Kabupaten Purwakarta, Jawa Barat
30668	Purwadi Prastuti	Pagaralam	545990288912147	bagus67@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
30669	Ihsan Waskita	Padang	518809686424217	wpranowo@example.com	Laki-laki	Kota Tasikmalaya, Jawa Barat
30670	Sadina Siregar	Sawahlunto	524819750727953	iwahyudin@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
30671	Parman Budiman	Bekasi	542013559839437	cwaskita@example.org	Laki-laki	Kabupaten Jembrana, Bali
30672	Syahrini Kusumo	Sibolga	582347406789646	bagas75@example.net	Perempuan	Kota Medan, Sumatera Utara
30673	Ibrahim Tamba	Lubuklinggau	514687314389492	nadinehidayat@example.net	Laki-laki	Kabupaten Tabanan, Bali
30674	Tari Yulianti	Pariaman	511345778224179	natsirmujur@example.net	Laki-laki	Kabupaten Tangerang, Banten
30675	Hana Melani	Medan	598953781994657	halimautama@example.net	Laki-laki	Kota Madiun, Jawa Timur
30676	Anastasia Wijaya	Bau-Bau	543327825920853	hastutikamila@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
30677	Purwadi Kusumo	Pekalongan	572111579854910	samosirprayoga@example.org	Perempuan	Kota Mojokerto, Jawa Timur
30678	Cindy Palastri	Manado	561533322094171	habibiade@example.org	Perempuan	Kabupaten Jembrana, Bali
30679	Cornelia Hariyah	Bontang	549358142270744	vmardhiyah@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
30680	Mulyanto Maheswara	Tegal	577066146931336	gambira82@example.com	Laki-laki	Kota Bekasi, Jawa Barat
30681	Mitra Nasyidah	Malang	599127344689050	parmansalahudin@example.net	Laki-laki	Kabupaten Pasuruan, Jawa Timur
30682	Aurora Riyanti	Kediri	508147990622848	yono28@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
30683	Gatra Habibi	Sorong	557212624923163	nurdiyantiokta@example.org	Perempuan	Kota Tegal, Jawa Tengah
30684	Ega Oktaviani	Pematangsiantar	593129284861205	qori94@example.com	Laki-laki	Kota Bogor, Jawa Barat
30685	Nabila Budiyanto	Mojokerto	504333623688284	eja97@example.com	Laki-laki	Kota Surakarta, Jawa Tengah
30686	Eka Haryanti	Tarakan	501019345218973	carla62@example.net	Perempuan	Kabupaten Pati, Jawa Tengah
30687	Mumpuni Hasanah	Salatiga	587130517250513	dina80@example.net	Laki-laki	Kabupaten Badung, Bali
30688	Luwar Wahyuni	Singkawang	588428069419652	hastafarida@example.org	Laki-laki	Kota Madiun, Jawa Timur
30689	Caturangga Kurniawan	Lubuklinggau	586221798810122	hardi92@example.com	Perempuan	Kota Medan, Sumatera Utara
30690	Raden Purnawati	Bekasi	579052348485214	karenuwais@example.net	Perempuan	Kabupaten Jembrana, Bali
30691	Praba RaOSISh	Purwokerto	579427560004981	gamani89@example.net	Laki-laki	Kota Surakarta, Jawa Tengah
30692	Syahrini Utama	Mojokerto	500946887318707	nrimasirait@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
30693	Tira Situmorang	Solok	506664851991116	wadilailasari@example.net	Laki-laki	Kota Medan, Sumatera Utara
30694	Jarwa Mulyani	Payakumbuh	593834791868607	kamidinpratama@example.net	Perempuan	Kabupaten Tangerang, Banten
30695	Puti Anastasia Mulyani	Payakumbuh	582603093826164	nurainidarsirah@example.com	Laki-laki	Kabupaten Badung, Bali
30696	Nilam Hastuti	Bitung	565340811532035	rahmimaulana@example.net	Laki-laki	Kota Surabaya, Jawa Timur
30697	Ira Budiyanto	Ternate	586602148427471	sabarwacana@example.net	Perempuan	Kota Bekasi, Jawa Barat
30698	Cici Lazuardi	Kota Administrasi Jakarta Barat	530195265311010	wibowoparis@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
30699	Kamaria Mangunsong	Sorong	537022176853028	labuh36@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
30700	Vanesa Adriansyah	Bau-Bau	505321282111749	nasyiahmartani@example.com	Perempuan	Kota Madiun, Jawa Timur
30701	Warsita Prayoga	Kota Administrasi Jakarta Selatan	558147048243746	karjaprasetya@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
30702	Tasnim Nugroho	Cimahi	542086462445728	lailasarifarhunnisa@example.org	Laki-laki	Kota Madiun, Jawa Timur
30703	Maya Damanik	Denpasar	568989283537284	calista46@example.org	Perempuan	Kota Semarang, Jawa Tengah
